date	distance	id	species	day	is_weekend
2023-02-27	6.41588283610333	44062	GOD	Monday	FALSE
2023-02-28	8.0804399724569	44062	GOD	Tuesday	FALSE
2023-03-01	9.10603595865445	44062	GOD	Wednesday	FALSE
2023-03-02	9.70403540360081	44062	GOD	Thursday	FALSE
2023-03-03	9.73154728480027	44062	GOD	Friday	FALSE
2023-03-04	9.85618124188034	44062	GOD	Saturday	TRUE
2023-03-05	9.77170628683768	44062	GOD	Sunday	TRUE
2023-03-06	7.86578610062106	44062	GOD	Monday	FALSE
2023-03-07	5.43729620519672	44062	GOD	Tuesday	FALSE
2023-03-08	5.70505468957831	44062	GOD	Wednesday	FALSE
2023-03-09	3.08948209927823	44062	GOD	Thursday	FALSE
2023-03-10	5.14998492026363	44062	GOD	Friday	FALSE
2023-03-11	3.58794134388561	44062	GOD	Saturday	TRUE
2023-03-12	4.19641730657796	44062	GOD	Sunday	TRUE
2023-03-13	3.73572925101958	44062	GOD	Monday	FALSE
2023-03-14	3.88182286630934	44062	GOD	Tuesday	FALSE
2023-03-15	5.80122351115425	44062	GOD	Wednesday	FALSE
2023-03-16	6.05873244366236	44062	GOD	Thursday	FALSE
2023-03-17	6.12638962187668	44062	GOD	Friday	FALSE
2023-03-18	6.02141563233268	44062	GOD	Saturday	TRUE
2023-03-19	5.83343084240664	44062	GOD	Sunday	TRUE
2023-03-20	5.74262480114565	44062	GOD	Monday	FALSE
2023-03-21	5.53394962949671	44062	GOD	Tuesday	FALSE
2023-03-22	6.09901442641631	44062	GOD	Wednesday	FALSE
2023-03-23	6.05194624838273	44062	GOD	Thursday	FALSE
2023-03-24	6.70357363628934	44062	GOD	Friday	FALSE
2023-03-25	6.56465950699994	44062	GOD	Saturday	TRUE
2023-03-26	7.02893815277134	44062	GOD	Sunday	TRUE
2023-03-27	7.38134545213752	44062	GOD	Monday	FALSE
2023-03-28	7.72448277222967	44062	GOD	Tuesday	FALSE
2022-12-13	49.7398512272763	43992	GOD	Tuesday	FALSE
2022-12-14	57.8995025435819	43992	GOD	Wednesday	FALSE
2022-12-15	60.0544145166239	43992	GOD	Thursday	FALSE
2022-12-16	64.307343403461	43992	GOD	Friday	FALSE
2022-12-17	63.307583533772	43992	GOD	Saturday	TRUE
2022-12-18	65.4008533146279	43992	GOD	Sunday	TRUE
2022-12-19	59.149842269894	43992	GOD	Monday	FALSE
2022-12-20	57.0347979792111	43992	GOD	Tuesday	FALSE
2022-12-21	56.407477565065	43992	GOD	Wednesday	FALSE
2022-12-22	54.1097479117334	43992	GOD	Thursday	FALSE
2022-12-23	55.116205035021	43992	GOD	Friday	FALSE
2022-12-24	55.1916541367034	43992	GOD	Saturday	TRUE
2022-12-25	54.8918927963833	43992	GOD	Sunday	TRUE
2022-12-26	55.2096210901098	43992	GOD	Monday	FALSE
2022-12-27	48.593035604802	43992	GOD	Tuesday	FALSE
2022-12-28	46.8437118624176	43992	GOD	Wednesday	FALSE
2022-12-29	40.7120001343856	43992	GOD	Thursday	FALSE
2022-12-30	35.7074548597906	43992	GOD	Friday	FALSE
2022-12-31	36.5690334083294	43992	GOD	Saturday	TRUE
2023-01-01	36.0094593645141	43992	GOD	Sunday	TRUE
2023-01-02	34.8571056222841	43992	GOD	Monday	FALSE
2023-01-03	32.072702987732	43992	GOD	Tuesday	FALSE
2023-01-04	30.6704242536292	43992	GOD	Wednesday	FALSE
2023-01-05	31.4388902374606	43992	GOD	Thursday	FALSE
2023-01-06	17.7710788414353	43992	GOD	Friday	FALSE
2023-01-07	31.6459171892735	43992	GOD	Saturday	TRUE
2023-01-08	22.65507270527	43992	GOD	Sunday	TRUE
2023-01-09	23.3410444988088	43992	GOD	Monday	FALSE
2023-01-10	24.2007193697709	43992	GOD	Tuesday	FALSE
2023-01-11	24.0315234322251	43992	GOD	Wednesday	FALSE
2023-01-12	26.70322234376	43992	GOD	Thursday	FALSE
2023-01-13	26.7917971491588	43992	GOD	Friday	FALSE
2023-01-14	25.7422662299291	43992	GOD	Saturday	TRUE
2023-01-15	23.6590532234431	43992	GOD	Sunday	TRUE
2023-01-16	22.5834904590767	43992	GOD	Monday	FALSE
2023-01-17	19.9805607382711	43992	GOD	Tuesday	FALSE
2023-01-18	18.4379836736409	43992	GOD	Wednesday	FALSE
2023-01-19	18.2836067537731	43992	GOD	Thursday	FALSE
2023-01-20	18.2924700816929	43992	GOD	Friday	FALSE
2023-01-21	19.5874963025736	43992	GOD	Saturday	TRUE
2023-01-22	20.2910065885878	43992	GOD	Sunday	TRUE
2023-01-23	19.1832568966766	43992	GOD	Monday	FALSE
2023-01-24	18.6972118962046	43992	GOD	Tuesday	FALSE
2023-01-25	16.0074866510184	43992	GOD	Wednesday	FALSE
2023-01-26	11.2021625044604	43992	GOD	Thursday	FALSE
2023-01-27	9.87352571722114	43992	GOD	Friday	FALSE
2023-01-28	9.55252930222909	43992	GOD	Saturday	TRUE
2023-01-29	10.185990219248	43992	GOD	Sunday	TRUE
2023-01-30	10.0351338026505	43992	GOD	Monday	FALSE
2023-01-31	10.1084397282917	43992	GOD	Tuesday	FALSE
2023-02-01	9.71095665648336	43992	GOD	Wednesday	FALSE
2023-02-02	9.64558301149718	43992	GOD	Thursday	FALSE
2023-02-03	9.20405941304544	43992	GOD	Friday	FALSE
2022-12-14	57.8995025435819	44035	GOD	Wednesday	FALSE
2022-12-15	60.0544145166239	44035	GOD	Thursday	FALSE
2022-12-16	64.307343403461	44035	GOD	Friday	FALSE
2022-12-17	63.307583533772	44035	GOD	Saturday	TRUE
2022-12-18	65.4008533146279	44035	GOD	Sunday	TRUE
2022-12-19	59.149842269894	44035	GOD	Monday	FALSE
2022-12-20	57.0347979792111	44035	GOD	Tuesday	FALSE
2022-12-21	56.407477565065	44035	GOD	Wednesday	FALSE
2022-12-22	54.1097479117334	44035	GOD	Thursday	FALSE
2022-12-23	55.116205035021	44035	GOD	Friday	FALSE
2022-12-24	55.1916541367034	44035	GOD	Saturday	TRUE
2022-12-25	54.8918927963833	44035	GOD	Sunday	TRUE
2022-12-26	55.2096210901098	44035	GOD	Monday	FALSE
2022-12-27	48.593035604802	44035	GOD	Tuesday	FALSE
2022-12-28	46.8437118624176	44035	GOD	Wednesday	FALSE
2022-12-29	40.7120001343856	44035	GOD	Thursday	FALSE
2022-12-30	35.7074548597906	44035	GOD	Friday	FALSE
2022-12-31	36.5690334083294	44035	GOD	Saturday	TRUE
2023-01-01	36.0094593645141	44035	GOD	Sunday	TRUE
2023-01-02	34.8571056222841	44035	GOD	Monday	FALSE
2023-01-03	32.072702987732	44035	GOD	Tuesday	FALSE
2023-01-04	30.6704242536292	44035	GOD	Wednesday	FALSE
2023-01-05	31.4388902374606	44035	GOD	Thursday	FALSE
2023-01-06	17.7710788414353	44035	GOD	Friday	FALSE
2023-01-07	31.6459171892735	44035	GOD	Saturday	TRUE
2023-01-08	22.65507270527	44035	GOD	Sunday	TRUE
2023-01-09	23.3410444988088	44035	GOD	Monday	FALSE
2023-01-10	24.2007193697709	44035	GOD	Tuesday	FALSE
2023-01-11	24.0315234322251	44035	GOD	Wednesday	FALSE
2023-01-12	26.70322234376	44035	GOD	Thursday	FALSE
2023-01-13	26.7917971491588	44035	GOD	Friday	FALSE
2023-01-14	25.7422662299291	44035	GOD	Saturday	TRUE
2023-01-15	23.6590532234431	44035	GOD	Sunday	TRUE
2022-12-14	57.8995025435819	44036	GOD	Wednesday	FALSE
2022-12-15	60.0544145166239	44036	GOD	Thursday	FALSE
2022-12-16	64.307343403461	44036	GOD	Friday	FALSE
2022-12-17	63.307583533772	44036	GOD	Saturday	TRUE
2022-12-18	65.4008533146279	44036	GOD	Sunday	TRUE
2022-12-19	59.149842269894	44036	GOD	Monday	FALSE
2022-12-20	57.0347979792111	44036	GOD	Tuesday	FALSE
2022-12-21	56.407477565065	44036	GOD	Wednesday	FALSE
2022-12-22	54.1097479117334	44036	GOD	Thursday	FALSE
2022-12-23	55.116205035021	44036	GOD	Friday	FALSE
2022-12-24	55.1916541367034	44036	GOD	Saturday	TRUE
2022-12-25	54.8918927963833	44036	GOD	Sunday	TRUE
2022-12-26	55.2096210901098	44036	GOD	Monday	FALSE
2022-12-27	48.593035604802	44036	GOD	Tuesday	FALSE
2022-12-28	46.8437118624176	44036	GOD	Wednesday	FALSE
2022-12-29	40.7120001343856	44036	GOD	Thursday	FALSE
2022-12-30	35.7074548597906	44036	GOD	Friday	FALSE
2023-02-28	8.0804399724569	44036	GOD	Tuesday	FALSE
2023-03-04	9.85618124188034	44036	GOD	Saturday	TRUE
2023-03-05	9.77170628683768	44036	GOD	Sunday	TRUE
2023-03-06	7.86578610062106	44036	GOD	Monday	FALSE
2023-03-08	5.70505468957831	44036	GOD	Wednesday	FALSE
2023-03-09	3.08948209927823	44036	GOD	Thursday	FALSE
2023-03-10	5.14998492026363	44036	GOD	Friday	FALSE
2023-03-11	3.58794134388561	44036	GOD	Saturday	TRUE
2023-03-12	4.19641730657796	44036	GOD	Sunday	TRUE
2023-03-13	3.73572925101958	44036	GOD	Monday	FALSE
2023-03-14	3.88182286630934	44036	GOD	Tuesday	FALSE
2023-03-15	5.80122351115425	44036	GOD	Wednesday	FALSE
2023-03-16	6.05873244366236	44036	GOD	Thursday	FALSE
2023-03-17	6.12638962187668	44036	GOD	Friday	FALSE
2023-03-18	6.02141563233268	44036	GOD	Saturday	TRUE
2023-03-19	5.83343084240664	44036	GOD	Sunday	TRUE
2023-03-20	5.74262480114565	44036	GOD	Monday	FALSE
2023-03-21	5.53394962949671	44036	GOD	Tuesday	FALSE
2023-03-22	6.09901442641631	44036	GOD	Wednesday	FALSE
2023-03-23	6.05194624838273	44036	GOD	Thursday	FALSE
2023-03-24	6.70357363628934	44036	GOD	Friday	FALSE
2023-03-25	6.56465950699994	44036	GOD	Saturday	TRUE
2023-03-26	7.02893815277134	44036	GOD	Sunday	TRUE
2023-03-27	7.38134545213752	44036	GOD	Monday	FALSE
2023-03-28	7.72448277222967	44036	GOD	Tuesday	FALSE
2023-03-29	7.03571235901787	44036	GOD	Wednesday	FALSE
2022-12-14	57.8995025435819	44010	GOD	Wednesday	FALSE
2022-12-15	60.0544145166239	44010	GOD	Thursday	FALSE
2022-12-16	64.307343403461	44010	GOD	Friday	FALSE
2022-12-17	63.307583533772	44010	GOD	Saturday	TRUE
2022-12-18	65.4008533146279	44010	GOD	Sunday	TRUE
2022-12-19	59.149842269894	44010	GOD	Monday	FALSE
2022-12-20	57.0347979792111	44010	GOD	Tuesday	FALSE
2022-12-21	56.407477565065	44010	GOD	Wednesday	FALSE
2022-12-22	54.1097479117334	44010	GOD	Thursday	FALSE
2022-12-23	55.116205035021	44010	GOD	Friday	FALSE
2022-12-24	55.1916541367034	44010	GOD	Saturday	TRUE
2022-12-25	54.8918927963833	44010	GOD	Sunday	TRUE
2022-12-26	55.2096210901098	44010	GOD	Monday	FALSE
2022-12-27	48.593035604802	44010	GOD	Tuesday	FALSE
2022-12-28	46.8437118624176	44010	GOD	Wednesday	FALSE
2022-12-29	40.7120001343856	44010	GOD	Thursday	FALSE
2022-12-30	35.7074548597906	44010	GOD	Friday	FALSE
2022-12-31	36.5690334083294	44010	GOD	Saturday	TRUE
2023-01-01	36.0094593645141	44010	GOD	Sunday	TRUE
2023-01-02	34.8571056222841	44010	GOD	Monday	FALSE
2023-01-03	32.072702987732	44010	GOD	Tuesday	FALSE
2023-01-04	30.6704242536292	44010	GOD	Wednesday	FALSE
2023-01-05	31.4388902374606	44010	GOD	Thursday	FALSE
2023-01-06	17.7710788414353	44010	GOD	Friday	FALSE
2023-01-07	31.6459171892735	44010	GOD	Saturday	TRUE
2023-01-08	22.65507270527	44010	GOD	Sunday	TRUE
2023-01-09	23.3410444988088	44010	GOD	Monday	FALSE
2023-01-10	24.2007193697709	44010	GOD	Tuesday	FALSE
2023-01-11	24.0315234322251	44010	GOD	Wednesday	FALSE
2023-01-12	26.70322234376	44010	GOD	Thursday	FALSE
2023-01-13	26.7917971491588	44010	GOD	Friday	FALSE
2023-01-14	25.7422662299291	44010	GOD	Saturday	TRUE
2023-01-15	23.6590532234431	44010	GOD	Sunday	TRUE
2023-01-16	22.5834904590767	44010	GOD	Monday	FALSE
2023-01-17	19.9805607382711	44010	GOD	Tuesday	FALSE
2023-01-18	18.4379836736409	44010	GOD	Wednesday	FALSE
2023-01-19	18.2836067537731	44010	GOD	Thursday	FALSE
2023-01-20	18.2924700816929	44010	GOD	Friday	FALSE
2023-01-21	19.5874963025736	44010	GOD	Saturday	TRUE
2023-01-22	20.2910065885878	44010	GOD	Sunday	TRUE
2023-01-23	19.1832568966766	44010	GOD	Monday	FALSE
2023-01-24	18.6972118962046	44010	GOD	Tuesday	FALSE
2023-01-25	16.0074866510184	44010	GOD	Wednesday	FALSE
2023-01-26	11.2021625044604	44010	GOD	Thursday	FALSE
2023-01-27	9.87352571722114	44010	GOD	Friday	FALSE
2023-01-28	9.55252930222909	44010	GOD	Saturday	TRUE
2023-01-29	10.185990219248	44010	GOD	Sunday	TRUE
2023-01-30	10.0351338026505	44010	GOD	Monday	FALSE
2023-01-31	10.1084397282917	44010	GOD	Tuesday	FALSE
2023-02-01	9.71095665648336	44010	GOD	Wednesday	FALSE
2023-02-02	9.64558301149718	44010	GOD	Thursday	FALSE
2023-02-03	9.20405941304544	44010	GOD	Friday	FALSE
2023-02-04	7.57055417749108	44010	GOD	Saturday	TRUE
2023-02-05	5.84611260381289	44010	GOD	Sunday	TRUE
2023-02-06	4.59543815596495	44010	GOD	Monday	FALSE
2023-02-07	4.64419446212738	44010	GOD	Tuesday	FALSE
2023-02-08	4.97079885851445	44010	GOD	Wednesday	FALSE
2023-02-09	4.97494749077135	44010	GOD	Thursday	FALSE
2023-02-10	4.82838692910013	44010	GOD	Friday	FALSE
2023-02-11	4.96647862132974	44010	GOD	Saturday	TRUE
2023-02-12	4.64543545455425	44010	GOD	Sunday	TRUE
2023-02-13	4.69554288730971	44010	GOD	Monday	FALSE
2023-02-14	4.80308320243274	44010	GOD	Tuesday	FALSE
2023-02-15	5.00147873696851	44010	GOD	Wednesday	FALSE
2023-02-16	4.81206568161555	44010	GOD	Thursday	FALSE
2023-02-17	4.77360652171319	44010	GOD	Friday	FALSE
2023-02-18	4.82974094624894	44010	GOD	Saturday	TRUE
2023-02-19	4.97135111176425	44010	GOD	Sunday	TRUE
2023-02-20	4.58759570131505	44010	GOD	Monday	FALSE
2023-02-21	4.7235723460838	44010	GOD	Tuesday	FALSE
2023-02-22	4.7881998735213	44010	GOD	Wednesday	FALSE
2023-02-23	4.64904390567894	44010	GOD	Thursday	FALSE
2023-02-24	4.72567252623953	44010	GOD	Friday	FALSE
2023-02-25	4.74755588899118	44010	GOD	Saturday	TRUE
2023-02-26	6.18722439218727	44010	GOD	Sunday	TRUE
2023-02-27	6.41588283610333	44010	GOD	Monday	FALSE
2023-02-28	8.0804399724569	44010	GOD	Tuesday	FALSE
2023-03-01	9.10603595865445	44010	GOD	Wednesday	FALSE
2023-03-02	9.70403540360081	44010	GOD	Thursday	FALSE
2023-03-03	9.73154728480027	44010	GOD	Friday	FALSE
2023-03-04	9.85618124188034	44010	GOD	Saturday	TRUE
2023-03-05	9.77170628683768	44010	GOD	Sunday	TRUE
2023-03-07	5.43729620519672	44010	GOD	Tuesday	FALSE
2023-03-08	5.70505468957831	44010	GOD	Wednesday	FALSE
2023-03-23	6.05194624838273	44010	GOD	Thursday	FALSE
2023-03-24	6.70357363628934	44010	GOD	Friday	FALSE
2023-03-25	6.56465950699994	44010	GOD	Saturday	TRUE
2023-03-26	7.02893815277134	44010	GOD	Sunday	TRUE
2023-03-27	7.38134545213752	44010	GOD	Monday	FALSE
2023-03-28	7.72448277222967	44010	GOD	Tuesday	FALSE
2023-03-29	7.03571235901787	44010	GOD	Wednesday	FALSE
2023-03-30	4.5680398046687	44010	GOD	Thursday	FALSE
2023-03-31	5.07424928640155	44010	GOD	Friday	FALSE
2023-04-01	5.27226355953013	44010	GOD	Saturday	TRUE
2023-04-02	2.20698612206621	44010	GOD	Sunday	TRUE
2023-04-03	0.252984420663293	44010	GOD	Monday	FALSE
2023-04-04	0.129729384201373	44010	GOD	Tuesday	FALSE
2023-04-05	0.059250904179928	44010	GOD	Wednesday	FALSE
2023-04-06	0.716794982369564	44010	GOD	Thursday	FALSE
2023-04-07	1.26493496854717	44010	GOD	Friday	FALSE
2022-12-15	60.0544145166239	44029	GOD	Thursday	FALSE
2022-12-16	64.307343403461	44029	GOD	Friday	FALSE
2022-12-17	63.307583533772	44029	GOD	Saturday	TRUE
2022-12-18	65.4008533146279	44029	GOD	Sunday	TRUE
2022-12-19	59.149842269894	44029	GOD	Monday	FALSE
2022-12-20	57.0347979792111	44029	GOD	Tuesday	FALSE
2022-12-21	56.407477565065	44029	GOD	Wednesday	FALSE
2022-12-22	54.1097479117334	44029	GOD	Thursday	FALSE
2022-12-23	55.116205035021	44029	GOD	Friday	FALSE
2022-12-24	55.1916541367034	44029	GOD	Saturday	TRUE
2022-12-25	54.8918927963833	44029	GOD	Sunday	TRUE
2022-12-26	55.2096210901098	44029	GOD	Monday	FALSE
2022-12-27	48.593035604802	44029	GOD	Tuesday	FALSE
2022-12-28	46.8437118624176	44029	GOD	Wednesday	FALSE
2022-12-29	40.7120001343856	44029	GOD	Thursday	FALSE
2022-12-30	35.7074548597906	44029	GOD	Friday	FALSE
2023-01-16	22.5834904590767	44029	GOD	Monday	FALSE
2023-01-17	19.9805607382711	44029	GOD	Tuesday	FALSE
2023-01-18	18.4379836736409	44029	GOD	Wednesday	FALSE
2023-01-19	18.2836067537731	44029	GOD	Thursday	FALSE
2023-01-20	18.2924700816929	44029	GOD	Friday	FALSE
2023-01-21	19.5874963025736	44029	GOD	Saturday	TRUE
2023-01-22	20.2910065885878	44029	GOD	Sunday	TRUE
2023-01-23	19.1832568966766	44029	GOD	Monday	FALSE
2023-01-24	18.6972118962046	44029	GOD	Tuesday	FALSE
2023-01-25	16.0074866510184	44029	GOD	Wednesday	FALSE
2023-01-26	11.2021625044604	44029	GOD	Thursday	FALSE
2023-01-27	9.87352571722114	44029	GOD	Friday	FALSE
2023-01-28	9.55252930222909	44029	GOD	Saturday	TRUE
2023-01-29	10.185990219248	44029	GOD	Sunday	TRUE
2023-01-30	10.0351338026505	44029	GOD	Monday	FALSE
2023-01-31	10.1084397282917	44029	GOD	Tuesday	FALSE
2023-02-01	9.71095665648336	44029	GOD	Wednesday	FALSE
2023-02-02	9.64558301149718	44029	GOD	Thursday	FALSE
2023-02-03	9.20405941304544	44029	GOD	Friday	FALSE
2023-02-04	7.57055417749108	44029	GOD	Saturday	TRUE
2023-02-05	5.84611260381289	44029	GOD	Sunday	TRUE
2023-02-06	4.59543815596495	44029	GOD	Monday	FALSE
2023-02-07	4.64419446212738	44029	GOD	Tuesday	FALSE
2023-02-08	4.97079885851445	44029	GOD	Wednesday	FALSE
2023-02-09	4.97494749077135	44029	GOD	Thursday	FALSE
2023-02-10	4.82838692910013	44029	GOD	Friday	FALSE
2023-02-11	4.96647862132974	44029	GOD	Saturday	TRUE
2023-02-12	4.64543545455425	44029	GOD	Sunday	TRUE
2023-02-13	4.69554288730971	44029	GOD	Monday	FALSE
2023-02-14	4.80308320243274	44029	GOD	Tuesday	FALSE
2023-02-15	5.00147873696851	44029	GOD	Wednesday	FALSE
2023-02-16	4.81206568161555	44029	GOD	Thursday	FALSE
2023-02-17	4.77360652171319	44029	GOD	Friday	FALSE
2023-02-18	4.82974094624894	44029	GOD	Saturday	TRUE
2023-02-19	4.97135111176425	44029	GOD	Sunday	TRUE
2023-02-20	4.58759570131505	44029	GOD	Monday	FALSE
2023-02-21	4.7235723460838	44029	GOD	Tuesday	FALSE
2023-02-22	4.7881998735213	44029	GOD	Wednesday	FALSE
2023-02-23	4.64904390567894	44029	GOD	Thursday	FALSE
2023-02-24	4.72567252623953	44029	GOD	Friday	FALSE
2023-02-25	4.74755588899118	44029	GOD	Saturday	TRUE
2023-02-26	6.18722439218727	44029	GOD	Sunday	TRUE
2023-02-27	6.41588283610333	44029	GOD	Monday	FALSE
2023-02-28	8.0804399724569	44029	GOD	Tuesday	FALSE
2023-03-01	9.10603595865445	44029	GOD	Wednesday	FALSE
2023-03-02	9.70403540360081	44029	GOD	Thursday	FALSE
2023-03-03	9.73154728480027	44029	GOD	Friday	FALSE
2023-03-04	9.85618124188034	44029	GOD	Saturday	TRUE
2023-03-05	9.77170628683768	44029	GOD	Sunday	TRUE
2023-03-06	7.86578610062106	44029	GOD	Monday	FALSE
2023-03-07	5.43729620519672	44029	GOD	Tuesday	FALSE
2023-03-08	5.70505468957831	44029	GOD	Wednesday	FALSE
2023-03-09	3.08948209927823	44029	GOD	Thursday	FALSE
2023-03-10	5.14998492026363	44029	GOD	Friday	FALSE
2023-03-11	3.58794134388561	44029	GOD	Saturday	TRUE
2023-03-12	4.19641730657796	44029	GOD	Sunday	TRUE
2023-03-13	3.73572925101958	44029	GOD	Monday	FALSE
2023-03-14	3.88182286630934	44029	GOD	Tuesday	FALSE
2023-03-15	5.80122351115425	44029	GOD	Wednesday	FALSE
2023-03-16	6.05873244366236	44029	GOD	Thursday	FALSE
2023-03-17	6.12638962187668	44029	GOD	Friday	FALSE
2023-03-18	6.02141563233268	44029	GOD	Saturday	TRUE
2023-03-19	5.83343084240664	44029	GOD	Sunday	TRUE
2023-03-20	5.74262480114565	44029	GOD	Monday	FALSE
2023-03-21	5.53394962949671	44029	GOD	Tuesday	FALSE
2023-03-22	6.09901442641631	44029	GOD	Wednesday	FALSE
2023-03-23	6.05194624838273	44029	GOD	Thursday	FALSE
2023-03-24	6.70357363628934	44029	GOD	Friday	FALSE
2023-03-25	6.56465950699994	44029	GOD	Saturday	TRUE
2023-03-26	7.02893815277134	44029	GOD	Sunday	TRUE
2023-03-27	7.38134545213752	44029	GOD	Monday	FALSE
2023-03-28	7.72448277222967	44029	GOD	Tuesday	FALSE
2023-03-29	7.03571235901787	44029	GOD	Wednesday	FALSE
2023-03-30	4.5680398046687	44029	GOD	Thursday	FALSE
2023-03-31	5.07424928640155	44029	GOD	Friday	FALSE
2023-04-01	5.27226355953013	44029	GOD	Saturday	TRUE
2023-04-02	2.20698612206621	44029	GOD	Sunday	TRUE
2022-12-15	60.0544145166239	43963	GOD	Thursday	FALSE
2022-12-16	64.307343403461	43963	GOD	Friday	FALSE
2022-12-17	63.307583533772	43963	GOD	Saturday	TRUE
2022-12-18	65.4008533146279	43963	GOD	Sunday	TRUE
2022-12-19	59.149842269894	43963	GOD	Monday	FALSE
2022-12-20	57.0347979792111	43963	GOD	Tuesday	FALSE
2022-12-21	56.407477565065	43963	GOD	Wednesday	FALSE
2022-12-22	54.1097479117334	43963	GOD	Thursday	FALSE
2022-12-23	55.116205035021	43963	GOD	Friday	FALSE
2022-12-24	55.1916541367034	43963	GOD	Saturday	TRUE
2022-12-25	54.8918927963833	43963	GOD	Sunday	TRUE
2022-12-26	55.2096210901098	43963	GOD	Monday	FALSE
2022-12-27	48.593035604802	43963	GOD	Tuesday	FALSE
2022-12-28	46.8437118624176	43963	GOD	Wednesday	FALSE
2022-12-29	40.7120001343856	43963	GOD	Thursday	FALSE
2022-12-30	35.7074548597906	43963	GOD	Friday	FALSE
2022-12-31	36.5690334083294	43963	GOD	Saturday	TRUE
2023-01-01	36.0094593645141	43963	GOD	Sunday	TRUE
2023-01-02	34.8571056222841	43963	GOD	Monday	FALSE
2023-01-03	32.072702987732	43963	GOD	Tuesday	FALSE
2023-01-04	30.6704242536292	43963	GOD	Wednesday	FALSE
2023-01-05	31.4388902374606	43963	GOD	Thursday	FALSE
2023-01-06	17.7710788414353	43963	GOD	Friday	FALSE
2023-01-07	31.6459171892735	43963	GOD	Saturday	TRUE
2023-01-08	22.65507270527	43963	GOD	Sunday	TRUE
2023-01-09	23.3410444988088	43963	GOD	Monday	FALSE
2023-01-10	24.2007193697709	43963	GOD	Tuesday	FALSE
2023-01-11	24.0315234322251	43963	GOD	Wednesday	FALSE
2023-01-12	26.70322234376	43963	GOD	Thursday	FALSE
2023-01-13	26.7917971491588	43963	GOD	Friday	FALSE
2023-01-14	25.7422662299291	43963	GOD	Saturday	TRUE
2023-01-15	23.6590532234431	43963	GOD	Sunday	TRUE
2023-01-16	22.5834904590767	43963	GOD	Monday	FALSE
2023-01-17	19.9805607382711	43963	GOD	Tuesday	FALSE
2023-01-18	18.4379836736409	43963	GOD	Wednesday	FALSE
2023-01-19	18.2836067537731	43963	GOD	Thursday	FALSE
2023-01-20	18.2924700816929	43963	GOD	Friday	FALSE
2023-01-21	19.5874963025736	43963	GOD	Saturday	TRUE
2023-01-22	20.2910065885878	43963	GOD	Sunday	TRUE
2023-01-23	19.1832568966766	43963	GOD	Monday	FALSE
2023-01-24	18.6972118962046	43963	GOD	Tuesday	FALSE
2023-01-25	16.0074866510184	43963	GOD	Wednesday	FALSE
2023-01-26	11.2021625044604	43963	GOD	Thursday	FALSE
2023-01-27	9.87352571722114	43963	GOD	Friday	FALSE
2023-01-28	9.55252930222909	43963	GOD	Saturday	TRUE
2023-01-29	10.185990219248	43963	GOD	Sunday	TRUE
2023-01-30	10.0351338026505	43963	GOD	Monday	FALSE
2023-01-31	10.1084397282917	43963	GOD	Tuesday	FALSE
2023-02-01	9.71095665648336	43963	GOD	Wednesday	FALSE
2023-02-02	9.64558301149718	43963	GOD	Thursday	FALSE
2023-02-03	9.20405941304544	43963	GOD	Friday	FALSE
2023-02-04	7.57055417749108	43963	GOD	Saturday	TRUE
2023-02-05	5.84611260381289	43963	GOD	Sunday	TRUE
2023-02-06	4.59543815596495	43963	GOD	Monday	FALSE
2023-02-07	4.64419446212738	43963	GOD	Tuesday	FALSE
2023-02-08	4.97079885851445	43963	GOD	Wednesday	FALSE
2023-02-09	4.97494749077135	43963	GOD	Thursday	FALSE
2023-02-10	4.82838692910013	43963	GOD	Friday	FALSE
2023-02-11	4.96647862132974	43963	GOD	Saturday	TRUE
2023-02-12	4.64543545455425	43963	GOD	Sunday	TRUE
2023-02-13	4.69554288730971	43963	GOD	Monday	FALSE
2023-02-14	4.80308320243274	43963	GOD	Tuesday	FALSE
2023-02-15	5.00147873696851	43963	GOD	Wednesday	FALSE
2023-02-16	4.81206568161555	43963	GOD	Thursday	FALSE
2023-02-17	4.77360652171319	43963	GOD	Friday	FALSE
2023-02-18	4.82974094624894	43963	GOD	Saturday	TRUE
2023-02-19	4.97135111176425	43963	GOD	Sunday	TRUE
2023-02-20	4.58759570131505	43963	GOD	Monday	FALSE
2023-02-21	4.7235723460838	43963	GOD	Tuesday	FALSE
2023-02-22	4.7881998735213	43963	GOD	Wednesday	FALSE
2023-02-23	4.64904390567894	43963	GOD	Thursday	FALSE
2023-02-24	4.72567252623953	43963	GOD	Friday	FALSE
2023-02-25	4.74755588899118	43963	GOD	Saturday	TRUE
2023-02-26	6.18722439218727	43963	GOD	Sunday	TRUE
2023-02-27	6.41588283610333	43963	GOD	Monday	FALSE
2023-02-28	8.0804399724569	43963	GOD	Tuesday	FALSE
2023-03-01	9.10603595865445	43963	GOD	Wednesday	FALSE
2023-03-02	9.70403540360081	43963	GOD	Thursday	FALSE
2023-03-03	9.73154728480027	43963	GOD	Friday	FALSE
2023-03-04	9.85618124188034	43963	GOD	Saturday	TRUE
2023-03-05	9.77170628683768	43963	GOD	Sunday	TRUE
2023-03-06	7.86578610062106	43963	GOD	Monday	FALSE
2023-03-07	5.43729620519672	43963	GOD	Tuesday	FALSE
2023-03-08	5.70505468957831	43963	GOD	Wednesday	FALSE
2023-03-10	5.14998492026363	43963	GOD	Friday	FALSE
2023-03-11	3.58794134388561	43963	GOD	Saturday	TRUE
